Name,Address,Longitude,Latitude,GettyID,Mental pro,Real Place,Observatio,TimeStamp,TimeSpan_b,TimeSpan_e
Plevna,Plevna,26.988498239681327,44.377469633158626,,,"1",,,,
Ploiești,Ploiești,26.016700000000000,44.950000000000003,"7004261",,"1",,,,
Plopana,Plopana,27.216409748664791,46.684671894929629,,,"1",,,,
Ploscuțeni,Ploscuțeni,27.268934581845514,46.089969042589907,,,"1",,,,
Podeni,Podeni,23.639249791766591,46.431495798277624,,,"1",,,,
Podoleni,Podoleni,26.612799353437847,46.813573888175590,,,"1",,,,
Podul-înalt,Podul-înalt,26.745558977154264,46.717466260161743,,,"1",,,,
Poiana,Poiana,22.500000000000000,45683.000000000000000,"7009114",,"1",,,,
Pojorâta,Pojorâta,25.470571917700557,47.531238758250389,,,"1",,,,
Polovragi,Polovragi,23.796047896666220,45.188988279624830,,,"1",,,,
Imperiul Otoman,Imperiul Otoman,34.826770557147711,39.013880561053355,,,"1",,,,
Posada,Posada,25.623939520188745,45.263664683447189,"1046160",,"1",,,,
Prahova,Prahova,26.449999999999999,44716.000000000000000,"1128815",,"1",,,,
Predeal,Predeal,25.516700000000000,45.500000000000000,"1050239",,"1",,,,
Preutești,Preutești,26.430308535474463,47.490138666258254,,,"1",,,,
Prihodiștei,Prihodiștei,22.602167241534502,46.171116366618293,,,"1",,,,
Prisăcani,Prisăcani,27.878725981310865,47.084145272726104,,,"1",,,,
Prislop,Prislop,22.876452411343202,45.641234586230532,,,"1",,,,
Prut,Prut,28.166699999999999,45.500000000000000,"1128848",,"1",,,,
Pucioasa,Pucioasa,25.383299999999998,45.066699999999997,"1050240",,"1",,,,
Pungești,Pungești,27.399999999999999,46.683300000000003,"1050242",,"1",,,,
Pruteni,Pruteni,27.548797522870490,47.501193675439438,,,"1",,,,
Putna,Putna,25.616700000000002,47.866700000000002,"4008996",,"1",,,,
Râmnicu Sărat,Râmnicu Sărat,27.041619032381686,45.402737985560222,,,"1",,,,
Răcăciuni,Răcăciuni,26.914212676353113,46.388296152216256,,,"1",,,,
Răcătău,Răcătău,27.037025216699028,46.383596994914562,,,"1",,,,
Rădăuți,Rădăuți,25.900195165342261,47.864673959874409,,,"1",,,,
Rădeanca,Rădeanca,26.837965886461621,46.217288764383184,,,"1",,,,
Radomirești,Radomirești,24.682275455398582,44.126023300273680,,,"1",,,,
Rahova,Rahova,26.056487604135963,44.396992491788843,"7223728",,"1",,,,
Râmnicu Vâlcea,Râmnicu Vâlcea,24.368273023475403,45.158442963893094,,,"1",,,,
Rășinari,Rășinari,24.064233745062079,45.716165519791168,,,"1",,,,
Râul Vadu,Râul Vadu,24.268919694131760,45.573833076052559,,,"1",,,,
Râureni,Râurenĭ,24.334468885445911,45.073561731787798,,,"1",,,,
Războieni,Războieni,23.872020949900666,46.427949183255642,,,"1",,,,
Rediu,Rediu,23.694042241188601,46.687851278157545,,,"1",,,,
Rîmna,Rîmna,27316.000000000000000,45.649999999999999,"1128952",,"1",,,,
Risipiți,Risipiți,23.153122048340062,44.184114149743856,,,"1",,,,
Rodna,Rodna,24.816351114866624,47.430235316985389,,,"1",,,,
Rodopi,Rodopi,24.500000000000000,41.500000000000000,"1109535",,"1",,,,
Roman,Roman,26.930069657411984,46.923790776033805,"1026950",,"1",,,,
Romanați,Romanați,24.343895760544147,44.118914665471273,,,"1",Capital of Romanati County (Caracal),,,
România,România,25.000000000000000,46.000000000000000,"1000091",,"1",,,,
Roșiori,Roșiori,26.533637335253996,44.623478684702441,,,"1",,,,
Roznov,Roznov,26.550000000000001,46.783299999999997,"1050257",,"1",,,,
Rucăr,Rucăr,25.170682498967469,45.401705433211525,,,"1",,,,
Ruginești,Ruginești,27.134202216288347,46.080989905853549,,,"1",,,,
Ruginoasa,Ruginoasa,26.841211793937138,47.255910339942034,,,"1",,,,
Runcu,Runcu,25.376218239401055,45.202406025669070,,,"1",,,,
Rușava,Rușava,,,,,"1",,,,
Rusciuc,Rusciuc,26.315814525901505,44.672346620030169,"7593868",,"1",,,,
Sabaoani,Sabaoani,26.858410701144155,47.025890180390384,,,"1",,,,
Săcele,Sácele,25.681194014063720,45.640414065277447,,,"1",,,,
Săcueni,Săcueni,22.083300000000001,47.333300000000001,"7003944",,"1",,,,
Sălătruc,Sălătruc,26.418912281013316,46.350726731098533,,,"1",,,,
Salonic,Salonic,22.952474877826017,40.675363193838550,,,"1",,,,
Sâmbotin,Sâmbotin,23.343425407056547,45.148045421728696,,,"1",,,,
Sârca,Sârca,27.178583603027658,47.236204093585883,,,"1",,,,
Săucești,Săucești,26.948071272916398,46.631807390668264,,,"1",,,,
Săveni,Săveni,26.949999999999999,47.966700000000003,"1050264",,"1",,,,
Șcheiu,Șcheiu,25.635179090111826,45.671120458585136,,,"1",,,,
Sculeni,Sculeni,27.628396992989547,47.339199269009868,,,"1",,,,
Secu,Secu,26.026682372472209,46.983698328425241,,,"1",,,,
Şendreşti,Şendreşti,27.424297531398924,46.393625728958988,,,"1",,,,
Șerbăneșți,Șerbăneșți,24.650966857762473,44.368237468720466,,,"1",,,,
Șerbești,Șerbești,27.846977742712642,46.883733938257897,,,"1",,,,
Serbia,Serbia,21.000000000000000,44.000000000000000,"8729471",,"1",,,,
Severin,Severin,22.658357715022738,44.637286240406105,"7097590",,"1",,,,
Sibiu,Sibiu,24.250000000000000,45.916699999999999,"1000443",,"1",,,,
Siget,Siget,23.889786338745449,47.964023540243339,,,"1",,,,
Sighișoara,Sighișoara,24.800000000000001,46.200000000000003,"7004768",,"1",,,,
Sihlea,Sihlea,27.120620447013074,45.506408423955634,,,"1",,,,
Siliștea de jos,Siliștea de jos,25.354081745549841,44.383849200989594,,,"1",,,,
Silistra,Silistra,27.283300000000001,44.100000000000001,"7010656",,"1",,,,
Sinaia,Sinaia,25.550000000000001,45.333300000000001,"1050277",,"1",,,,
Șindrilari,Șindrilari,26.888147528753716,45.796631741249250,,,"1",,,,
Siret,Siret,26.083300000000001,47.916699999999999,"1050279",,"1",,,,
Siria,Siria,38.000000000000000,35.000000000000000,"1000140",,"1",,,,
Șiștov,Șiștov,,,,,"1",,,,
Slănic,Slănic,25.966699999999999,45.233300000000000,"1050280",,"1",,,,
Slănic,Slănic,25.966699999999999,45.233300000000000,"1050280",,"1",,,,
Slatina,Slatina,24.366667000000000,44.433332999999998,"1050282",,"1",,,,
Slivno,Slivno,26.316700000000001,42.666699999999999,"1026956",,"1",,,,
Smârdan,Smârdan,28.002817250141753,45.292343923423829,,,"1",,,,
Smirodava,Smirodava,,,,,"1",,,,
Snagov,Snagov,26.183299999999999,44.700000000000003,"4010546",,"1",,,,
Sofia,Sofia,23.346268127980288,42.788544090066416,"1130144",,"1",,,,
Soldaneşti,Soldaneşti,26.924262128566379,47.741496201353662,,,"1",,,,
Soloneț,Soloneț,26.025604087735427,47.701316492162029,,,"1",,,,
Soreni,Soreni,24.126422487861081,44.059879390199974,,,"1",,,,
Spătărești,Spătărești,26.304701202785861,47.435026384470689,,,"1",,,,
Stânca,Stânca,26.159913297837488,47.232573130660327,,,"1",,,,
Stănișoara,Stănișoara,24.338504198491272,45.303464129920251,,,"1",,,,
Ștefănești,Ștefănești,24.650000056518643,44.734124762793662,,,"1",,,,
Stejari,Stejari,23.695572109593446,44.969385997519566,,,"1",,,,
Stețcani,Stețcani,28.822631817604950,47.243956804689219,,,"1",,,,
Strehaia,Strehaia,23.166699999999999,44.616700000000002,"1050287",,"1",,,,
Strejești,Strejești,24.268716024337422,44.539607632318123,,,"1",,,,
Strunga,Strunga,26.957413907254406,47.169399905499063,,,"1",,,,
Studina,Studina,24.416079657698965,43.967967812959408,,,"1",,,,
Suceava,Suceava,26533.000000000000000,47533.000000000000000,"1130360",,"1",,,,
Șuiceni,Șuiceni,,,,,"1",,,,
Talpa,Talpa,26.239244341020875,47.908686883715099,,,"1",,,,
Tâmna,Tâmna,23.021347260587142,44.583214481578963,,,"1",,,,
Tâncăbești,Tâncăbești,26.070445042199832,44.690594332531170,,,"1",,,,
Ţânţăreni,Ţânţăreni,23.489155685476920,44.602485423083309,,,"1",,,,
Țara Românească,Țara Românească,,,,,"1",,,,
Târgovişte,Târgovişte,25.443281636042965,44.935010466169210,,,"1",,,,
Târgu Jiu,Târgu Jiu,23.300000000000001,45.049999999999997,"7004128",,"1",,,,
Târgu Ocna,Târgu Ocna,26.616700000000002,46.283299999999997,"1050298",,"1",,,,
Târgu Neamț,Târgu Neamț,26.380541124807102,47.228082760955687,,,"1",,,,
Târgu Trotuș,Târgu Trotuș,26.677715363200679,46.269269465151751,,,"1",,,,
Tăzlău,Tăzlău,26.468259363867965,46.742919996263318,,,"1",,,,
Tazlăul-Sarat,Tazlăul-Sarat,26.466606483180051,46.564613789014984,,,"1",,,,
Tecuci,Tecuci,27.449999999999999,45.833300000000001,"1050306",,"1",,,,
Telega,Telega,25.787963002299222,45.152501807248953,,,"1",,,,
Teleorman,Teleorman,25433.000000000000000,43866.000000000000000,"1130720",,"1",,,,
Telița,Telița,28.564837047637766,45.165505801183251,,,"1",,,,
Ţepu,Ţepu,27.379651118256309,45.987050790343879,,,"1",,,,
Tesalia,Tesalia,22.032930061985986,40.601409480167391,"1024035",,"1",,,,
Ţigăneşti,Ţigăneşti,25.377498839618688,43.919648133672140,,,"1",,,,
Tîrgu Ocna,Tîrgu Ocna,26.616700000000002,46.283299999999997,"1050298",,"1",,,,
Tîrgoviște,Tîrgoviște,25.449999999999999,44.933300000000003,"7004260",,"1",,,,
Tisa,Tisa,21.795320706499002,47.917967165421686,"7700315",,"1",,,,
Tismana,Tismana,22.943287262757114,45.067692470700720,"4011211",,"1",,,,
Toflea,Toflea,27.337589102036873,46.071591206861847,,,"1",,,,
Topeşti,Topeşti,26.749387220361179,45.915435654536253,,,"1",,,,
Transilvania,Transilvania,,,"7002702",,"1",,,,
Trotuș,Trotuș,27233.000000000000000,46.049999999999997,"1131048",,"1",,,,
Tulcea,Tulcea,28.833300000000001,45.000000000000000,"1000461",,"1",,,,
Tulgheș,Tulgheș,25.747526285718031,46.983822610916931,,,"1",,,,
Turcia,Turcia,28.982886353444940,41.001705460298872,"7300123",,"1",,,,
Turda,Turda,23.833300000000001,46.583300000000001,"7005773",,"1",,,,
Turia,Turia,,,"1131134",,"1",,,,
Turnu Severin,Turnu Severin,22.666699999999999,44.633299999999998,"7004073",,"1",,,,
Turnu Roşu,Turnu Roşu,,,"1108605",,"1",,,,
Tutova,Tutova,27533.000000000000000,46.100000000000001,"1131157",,"1",,,,
Ungaria,Ungaria,20.000000000000000,47.000000000000000,"7006278",,"1",,,,
Ungheni,Ungheni,27.800000000000001,47.200000000000003,"1060674",,"1",,,,
Urlați,Urlați,26.233891402444446,44.999997181475671,,,"1",,,,
Văcărești,Văcărești,25.488559888009966,44.872257954054760,,,"1",,,,
Vadu,Vadu,28.735844269875532,44.468073126314351,,,"1",,,,
Vadu-Lat,Vadu-Lat,25.669792624777617,44.358442963907336,,,"1",,,,
Vâlcan,Vâlcan,22.958260247895456,45.241368469865066,,,"1",,,,
Vâlcea,Vâlcea,24.166699999999999,45.083300000000001,"1000463",,"1",,,,
Valea Citețului,Valea Cireșului,25.559796519405690,44.171737193643672,,,"1",,,,
Vălenii de munte,Vălenii de munte,26.046759379349670,45.203106868200827,,,"1",,,,
Vâlsan,Vâlsan,24.624441640074465,45.120426098681975,,,"1",,,,
Vaslui,Vaslui,27.766700000000000,46.616700000000002,"1050328",,"1",,,,
Vatra Moldoviței,Vatra Moldoviței,25.574044208974779,47.657259526691014,,,"1",,,,
Vidin,Vidin,22716.000000000000000,43816.000000000000000,"7593876",,"1",,,,
Viena,Viena,16.369965204586716,48.210170637636637,"1131473",,"1",,,,
Vișău,Vișău,24.452363654219582,47.816313540719619,,,"1",,,,
Vișinești,Vișinești,25.549921724489074,45.127754644406551,,,"1",,,,
Vizureşti,Vizureşti,25.806446169849934,44.647429950726483,,,"1",,,,
Vlașca,Vlașca,27.844644816912961,44.407778302788891,,,"1",,,,
Vlăsia,Vlăsia,26.267317711363777,44.678476251191661,,,"1",,,,
Vrancea,Vrancea,26.500000000000000,46.000000000000000,"1109785",,"1",,,,
Vultureşti,Vultureşti,25.082159329398536,45.087277917825475,,,"1",,,,
Zăbrăuți,Zăbrăuți,27.133006722063577,46.009821830006807,,,"1",,,,
Zeletin,Zeletin,27383.000000000000000,46.049999999999997,"1132164",,"1",,,,
Zimnicea,Zimnicea,25.350000000000001,43.649999999999999,"1050345",,"1",,,,
